run_id,instance_id,bom_file,strategy,model_type,service_time_promised,suppliers_available,tax_rate,cap_value,objective_value,total_cost_with_tax,total_cost_without_tax,procurement_cost,inventory_holding_cost,carbon_cost,achieved_service_time,service_constraint_binding,total_emissions,baseline_emissions,emission_reduction_pct,WIP,WIP_reduction_pct,DIO,DIO_improvement_pct,ITR,buffer_count,avg_decoupled_lead_time,suppliers_used,solver_status,runtime_sec,mip_gap
TAX-bom_50-0.03,bom_50,bom_supemis_50.csv,EMISTAXE,PLM,1,10,0.03,2500000,fct_obj.,4988164.028,,,,,0,0,86357467.6,194576659,55.617766260443,,,429,39.235127478754,,10,8.4117647058824,3,OPTIMAL,0.89,
TAX-bom_50-0.05,bom_50,bom_supemis_50.csv,EMISTAXE,PLM,1,10,0.05,2500000,fct_obj.,6619309.52,,,,,0,0,76729790.4,194576659,60.565778652824,,,369,47.733711048159,,13,7.2352941176471,4,OPTIMAL,1.39,
TAX-bom_50-0.10,bom_50,bom_supemis_50.csv,EMISTAXE,PLM,1,10,0.1,2500000,fct_obj.,9857433.36,,,,,0,0,45112533.6,194576659,76.815033297493,,,276,60.906515580737,,30,5.4117647058824,3,OPTIMAL,1.78,
TAX-bom_ml4_30-0.00,bom_ml4_30,bom_supemis_ml4_30.csv,EMISTAXE,PLM,1,10,0,2500000,fct_obj.,378440,,,,,0,0,13603260,13603260,0,,,290,0,,3,9.3548387096774,4,OPTIMAL,0.23,
TAX-bom_ml4_30-0.01,bom_ml4_30,bom_supemis_ml4_30.csv,EMISTAXE,PLM,1,10,0.01,2500000,fct_obj.,510996.6,,,,,0,0,12835660,13603260,5.6427650430853,,,274,5.5172413793103,,3,8.8387096774194,3,OPTIMAL,0.5,
TAX-bom_ml4_30-0.02,bom_ml4_30,bom_supemis_ml4_30.csv,EMISTAXE,PLM,1,10,0.02,2500000,fct_obj.,639353.2,,,,,0,0,12835660,13603260,5.6427650430853,,,274,5.5172413793103,,3,8.8387096774194,3,OPTIMAL,1.03,
TAX-bom_ml4_30-0.03,bom_ml4_30,bom_supemis_ml4_30.csv,EMISTAXE,PLM,1,10,0.03,2500000,fct_obj.,749855.8,,,,,0,0,9349860,13603260,31.267504995126,,,222,23.448275862069,,12,7.1612903225806,2,OPTIMAL,0.84,
TAX-bom_ml4_30-0.05,bom_ml4_30,bom_supemis_ml4_30.csv,EMISTAXE,PLM,1,10,0.05,2500000,fct_obj.,928943,,,,,0,0,8818540,13603260,35.173333450952,,,215,25.862068965517,,14,6.9354838709677,3,OPTIMAL,1.3,
TAX-bom_ml4_30-0.10,bom_ml4_30,bom_supemis_ml4_30.csv,EMISTAXE,PLM,1,10,0.1,2500000,fct_obj.,1193594,,,,,0,0,4452740,13603260,67.267110971929,,,147,49.310344827586,,30,4.741935483871,1,OPTIMAL,0.81,
TAX-bom_par4-0.00,bom_par4,bom_supemis_par4.csv,EMISTAXE,PLM,1,10,0,2500000,fct_obj.,169920,,,,,0,0,5939600,5939600,0,,,57,0,,6,5.1818181818182,4,OPTIMAL,0.13,
TAX-bom_par4-0.01,bom_par4,bom_supemis_par4.csv,EMISTAXE,PLM,1,10,0.01,2500000,fct_obj.,220348.8,,,,,0,0,4502980,5939600,24.187150649875,,,48,15.789473684211,,8,4.3636363636364,3,OPTIMAL,0.13,
TAX-bom_par4-0.02,bom_par4,bom_supemis_par4.csv,EMISTAXE,PLM,1,10,0.02,2500000,fct_obj.,265378.6,,,,,0,0,4502980,5939600,24.187150649875,,,48,15.789473684211,,8,4.3636363636364,3,OPTIMAL,0.11,
TAX-bom_par4-0.03,bom_par4,bom_supemis_par4.csv,EMISTAXE,PLM,1,10,0.03,2500000,fct_obj.,300961.4,,,,,0,0,3130580,5939600,47.293083709341,,,42,26.315789473684,,10,3.8181818181818,3,OPTIMAL,0.16,
TAX-bom_par4-0.05,bom_par4,bom_supemis_par4.csv,EMISTAXE,PLM,1,10,0.05,2500000,fct_obj.,363573,,,,,0,0,3130580,5939600,47.293083709341,,,42,26.315789473684,,10,3.8181818181818,3,OPTIMAL,0.19,
TAX-bom_par4-0.10,bom_par4,bom_supemis_par4.csv,EMISTAXE,PLM,1,10,0.1,2500000,fct_obj.,520102,,,,,0,0,3130580,5939600,47.293083709341,,,42,26.315789473684,,10,3.8181818181818,3,OPTIMAL,0.08,
